216,10941,12059,11460,938,1958,10123,747,9164,11670,2864
217,6042,11018,6986,8003,1171,4397,6392,7791,5658,492
218,4015,9259,10702,7091,2788,4206,7207,684,9891,3128
219,3801,379,5039,7062,3376,1927,5999,10292,6129,1300
220,6946,5306,9606,1223,9091,4302,12093,9223,12225,3670
221,9483,2003,2884,10676,3156,4676,4940,856,2218,5753
222,18,11332,7867,7896,5753,6573,5588,5268,612,629
223,1711,2781,8817,10021,12225,5455,1771,3765,1356,3987
224,6268,9983,628,5895,3424,4761,8163,9592,7487,4602
225,782,9173,8265,1211,5489,6915,2661,12110,6130,421
226,4749,10468,8883,6355,9024,8434,9238,11782,11343,10279
227,2959,2632,2519,1101,2940,8031,8174,9301,7868,10543
228,2351,5463,7611,9012,8298,4624,8002,2474,2857,8892
229,10823,5439,10876,102,8632,10276,4772,5002,1834,486
230,3350,751,9554,5510,9978,4121,90,7528,1597,6160
231,1846,3920,2307,5571,11943,362,651,11607,6412,1162
232,3062,2680,2236,800,2620,10538,3587,4636,8235,11346
233,11434,10953,8561,3031,4380,6463,12138,8293,2344,9218
234,11735,9948,2488,7867,502,8774,1870,4850,9767,7469
235,2152,2330,3233,5292,3811,8602,171,3363,6425,1220
236,8077,9784,7885,10339,9725,6368,6548,5721,4988,8634
237,3598,9560,6901,1911,7828,8565,10984,1945,8052,4728
238,3920,7997,8774,11810,1033,10059,2809,11558,2036,11896
239,9983,10796,379,3818,10010,8003,9884,3309,614,8494
240,6516,1256,5673,6119,4826,11393,11908,9304,8293,1481
241,899,11720,2372,10010,4058,8033,8701,10994,2502,3929
242,4562,263,9478,4272,7646,1508,9754,1256,5504,6762
243,2864,8061,10637,3465,536,12173,1791,1712,11437,5627
244,4053,1797,2593,5656,7303,258,1711,5402,11421,5192
245,1163,6998,7206,2516,9020,4206,9554,10052,9681,9316
246,18,3167,275,2698,3799,6037,819,10484,212,2376
247,7896,10750,5828,7898,7625,4357,7380,10629,1381,8028
248,1311,6789,2893,12212,11314,8860,12209,1171,6009,6583
249,8958,878,1508,7474,10132,5895,7605,4804,4146,932
250,9173,4811,2069,7815,6863,9343,2728,1563,5232,1574
251,9611,9916,3762,10361,529,10101,9648,8789,10678,12234
252,5019,9572,8710,5517,8422,1650,10999,9769,4338,3979
253,692,10554,4423,9916,2649,2501,4212,6157,7206,8579
254,2529,11863,11460,4548,244,5719,4129,9124,5774,6839
255,2393,5918,8930,5621,11339,2874,1760,12139,3007,10146
256,4517,1352,1493,4928,4212,7786,4831,3506,5061,1608
257,11892,2168,8219,5039,969,127,6350,12267,4151,6379
